Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand,Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand,TRUE
N2188-1.Q2.B.170328_1939.S.000418.061035N3413.0060.nh.fits,2017-03-28T19:39:00.000,S,299,817.8192593,92.65366938,-34.14114378,16.25799348,4.113600589,21.14687675,0.2680090274,21.51129213,5.610957147,1.452765634,0.2430960368,0.03544316127,N2188-1.Q2.B.170328_2044.S.000449.061035N3413.0060.nh.fits,2017-03-28T20:44:00.000,S,158,452.8645718,92.65476871,-34.14110652,20.52561671,7.008184239,20.89258882,0.1573960825,21.83257345,5.127253526,1.440263094,0.1426903126,0.02132237898,FALSE
N2188-1.Q2.B.170328_2044.S.000449.061035N3413.0060.nh.fits,2017-03-28T20:44:00.000,S,476,817.8645833,92.6535491,-34.14108465,9.15372453,2.698635546,21.77354314,0.4084642358,21.66931509,5.127253526,1.440263094,0.3705576329,0.05358731176,N2188-1.Q2.B.170329_0046.C.000336.061035N3413.0060.nh.fits,2017-03-29T00:46:00.000,C,188,453.0321759,92.65476539,-34.14109991,18.69198519,13.11551171,20.99467848,0.0842392908,22.7093633,4.067909285,1.50677149,0.07624559547,0.01220715789,FALSE
N2188-1.Q2.B.170329_0046.C.000336.061035N3413.0060.nh.fits,2017-03-29T00:46:00.000,C,138,818.0321875,92.65367917,-34.14104346,3.679245528,1.972203683,22.76789088,0.5589726171,22.2867504,4.067909285,1.50677149,0.5070470199,0.07368741233,N2188-1.Q2.B.170329_0202.C.000367.061035N3413.0060.nh.fits,2017-03-29T02:02:00.000,C,212,453.0849537,92.65480609,-34.14106519,21.93868923,13.57742585,20.81995569,0.08137726965,22.5442984,4.234560691,1.544655984,0.07365166349,0.01181423492,FALSE
N2188-1.Q2.B.170329_0202.C.000367.061035N3413.0060.nh.fits,2017-03-29T02:02:00.000,C,431,818.0849653,92.65364503,-34.14105541,5.818451964,2.688801114,22.26788059,0.4100059014,22.1416714,4.234560691,1.544655984,0.3719129671,0.05408787013,N2188-1.Q2.B.170329_1814.S.000673.061035N3413.0060.nh.fits,2017-03-29T18:14:00.000,S,387,453.7600116,92.65475168,-34.14109652,20.62223025,12.36924141,20.88746581,0.08930041308,22.49952948,4.007665574,1.581258486,0.08084570159,0.01281977015,FALSE
N2188-1.Q2.B.170329_1814.S.000673.061035N3413.0060.nh.fits,2017-03-29T18:14:00.000,S,474,818.7600231,92.65368787,-34.14105299,5.207699326,2.650258345,22.38886241,0.4159719529,22.26627152,4.007665574,1.581258486,0.3773217059,0.05489565208,N2188-1.Q2.B.170329_1917.S.000703.061035N3413.0060.nh.fits,2017-03-29T19:17:00.000,S,369,453.8035764,92.65476883,-34.14120252,20.08620332,10.17882559,20.9161975,0.1084417616,22.28812766,4.843249903,1.637790819,0.09824316092,0.01513026612,FALSE
N2188-1.Q2.B.170329_1917.S.000703.061035N3413.0060.nh.fits,2017-03-29T19:17:00.000,S,72,818.803588,92.65370248,-34.1410982,13.4139584,4.005988586,21.35665384,0.2752068497,21.65706312,4.843249903,1.637790819,0.2496262729,0.03638480375,N2188-1.Q2.B.170329_2026.S.000736.061035N3413.0060.nh.fits,2017-03-29T20:26:00.000,S,462,453.8520255,92.65466591,-34.141093,22.14781762,9.777778948,20.8096056,0.112911354,22.1758843,3.337425284,1.617007467,0.102272715,0.01588118987,FALSE
N2188-1.Q2.B.170329_2026.S.000736.061035N3413.0060.nh.fits,2017-03-29T20:26:00.000,S,52,818.852037,92.65457605,-34.14105056,24.05198189,11.8466616,20.71962593,0.09323958416,22.35145092,3.337425284,1.617007467,0.08441196633,0.01338499589,N2188-1.Q2.B.170330_0024.C.000601.061035N3413.0060.nh.fits,2017-03-30T00:24:00.000,C,399,454.0168056,92.65474588,-34.14107444,18.20820251,8.414180511,21.02328602,0.131131392,22.19254321,5.804544407,1.415532881,0.1188469868,0.01798103953,FALSE
N2188-1.Q2.B.170330_0024.C.000601.061035N3413.0060.nh.fits,2017-03-30T00:24:00.000,C,236,819.0168171,92.6536175,-34.14108394,13.63439937,4.16921851,21.33887125,0.2644360983,21.7101843,5.804544407,1.415532881,0.2398531038,0.03498525,N2188-1.Q2.B.170330_0132.C.000628.061035N3413.0060.nh.fits,2017-03-30T01:32:00.000,C,447,454.0639815,92.65479219,-34.14118125,14998423.74,1.643294705,6.162850318,0.6848036859,5.060666932,9.368164938,3,0.6085335741,0.1539881492,FALSE
N2188-1.Q2.B.170330_0132.C.000628.061035N3413.0060.nh.fits,2017-03-30T01:32:00.000,C,200,819.0639931,92.65479219,-34.14118125,-13616.51273,-6.495288316,nan,nan,14.15272875,9.368164938,3,-0.1539577539,-0.0518197601,N2188-1.Q2.B.170330_0136.C.000629.061035N3413.0060.nh.fits,2017-03-30T01:36:00.000,C,301,454.0669213,92.65470732,-34.14113171,21.06670555,8.113017388,20.86420219,0.1359905887,21.97856455,6.726345255,1.391319684,0.1232587029,0.0185961829,FALSE
N2188-1.Q2.B.170330_0136.C.000629.061035N3413.0060.nh.fits,2017-03-30T01:36:00.000,C,439,819.0669329,92.65378969,-34.14108951,24.42423164,5.098009968,20.70287079,0.2162912794,21.27869668,6.726345255,1.391319684,0.1961549715,0.02881402053,N2188-1.Q2.B.170330_0942.A.051071.061035N3413.0060.nh.fits,2017-03-30T09:42:00.000,A,204,454.4043171,92.65486529,-34.14116888,-6.553804442,-1.070247503,nan,nan,21.03789933,12.37972067,1.342834015,-0.9343633105,-0.1354674337,FALSE
N2188-1.Q2.B.170330_0942.A.051071.061035N3413.0060.nh.fits,2017-03-30T09:42:00.000,A,70,819.4043287,92.65486529,-34.14116888,nan,nan,nan,nan,20.34034418,5.999573025,1.496019625,0.4272071745,0.06162931948,N2188-1.Q2.B.170330_1812.S.000984.061035N3413.0060.nh.fits,2017-03-30T18:12:00.000,S,280,454.7589236,92.65476739,-34.14114367,18.19821662,12.75764847,21.02388449,0.08658868657,22.72292289,4.117036842,1.515357314,0.07838435135,0.01247053765,FALSE
N2188-1.Q2.B.170330_1812.S.000984.061035N3413.0060.nh.fits,2017-03-30T18:12:00.000,S,298,819.7589352,92.65365853,-34.1410671,4.218869789,2.079634221,22.61858426,0.53007276,22.19681089,4.117036842,1.515357314,0.4808537916,0.06972619771,N2188-1.Q2.B.170330_1916.S.001014.061035N3413.0060.nh.fits,2017-03-30T19:16:00.000,S,255,454.8030556,92.65472024,-34.14116318,18.72837962,8.889385692,20.9925564,0.1241467291,22.21448278,4.812740348,1.38979805,0.1124937127,0.01717419462,FALSE
N2188-1.Q2.B.170330_1916.S.001014.061035N3413.0060.nh.fits,2017-03-30T19:16:00.000,S,50,819.8030671,92.65365805,-34.14106313,6.422354698,2.733592433,22.16014886,0.4032709729,22.04294012,4.812740348,1.38979805,0.3658189816,0.05309469177,N2188-1.Q2.B.170330_2024.S.001045.061035N3413.0060.nh.fits,2017-03-30T20:24:00.000,S,121,454.8501505,92.65473036,-34.14111334,14.07562318,5.777972743,21.30412622,0.1908650784,22.01189618,5.14692226,1.451630711,0.173071083,0.02559516381,FALSE
N2188-1.Q2.B.170330_2024.S.001045.061035N3413.0060.nh.fits,2017-03-30T20:24:00.000,S,225,819.850162,92.65354241,-34.14111166,7.609226562,2.350427158,21.97514954,0.468964586,21.70892701,5.14692226,1.451630711,0.4254545803,0.06144701462,N2188-1.Q2.B.170331_0019.C.000856.061035N3413.0060.nh.fits,2017-03-31T00:19:00.000,C,373,455.013669,92.65472678,-34.14111915,18.31065275,13.94884138,21.0171649,0.07921727975,22.8226692,4.082055092,1.598664258,0.07169054209,0.01153918382,FALSE
N2188-1.Q2.B.170331_0128.C.000886.061035N3413.0060.nh.fits,2017-03-31T01:28:00.000,C,103,820.0611227,92.65468373,-34.14106788,20.07108072,13.51573572,20.91701917,0.08176379049,22.60420839,3.106368499,1.53217809,0.07398783318,0.0119551753,N2188-1.Q2.B.170331_0128.C.000886.061035N3413.0060.nh.fits,2017-03-31T01:28:00.000,C,218,455.0611111,92.6547519,-34.14109153,13.28948348,15.33882736,21.36682456,0.07208083095,23.34649813,3.106368499,1.53217809,0.06519403187,0.01073382167,TRUE
N2188-1.Q2.B.170331_0233.C.000916.061035N3413.0060.nh.fits,2017-03-31T02:33:00.000,C,113,820.1068634,92.65488002,-34.14119335,nan,nan,nan,nan,21.39964052,3.419055535,1.308294667,-2.197707214,-0.3218056837,N2188-1.Q2.B.170331_0233.C.000916.061035N3413.0060.nh.fits,2017-03-31T02:33:00.000,C,468,455.1068519,92.65479357,-34.14113054,19.85922435,8.001798852,20.92859566,0.1378790187,22.00593179,5.901426395,1.433527795,0.1249718993,0.01884402685,TRUE
N2188-1.Q2.B.170331_0942.A.051231.061035N3413.0060.nh.fits,2017-03-31T09:42:00.000,A,333,820.4043634,92.65369067,-34.14107237,19.18126834,2.76537477,20.96648908,0.3986057603,20.86281466,6.475924334,1.577802128,0.3616146393,0.05228988867,N2188-1.Q2.B.170331_0942.A.051231.061035N3413.0060.nh.fits,2017-03-31T09:42:00.000,A,249,455.4043519,92.65474591,-34.14111924,17.04131165,5.037272231,21.09554133,0.2188981866,21.67222953,6.475924334,1.577802128,0.1985201423,0.02915476096,TRUE
N2188-1.Q2.B.170331_1052.A.051263.061035N3413.0060.nh.fits,2017-03-31T10:52:00.000,A,466,820.453125,92.65475781,-34.14111041,nan,nan,nan,nan,20.1954732,5.917178535,1.736647348,0.4662138887,0.06720341486,N2188-1.Q2.B.170331_1052.A.051263.061035N3413.0060.nh.fits,2017-03-31T10:52:00.000,A,168,455.4531134,92.65475781,-34.14111041,-1.975519093,-0.2236546107,nan,nan,20.59732101,11.39603242,1.292409621,-4.471179901,-0.6478834084,TRUE
N2188-1.Q2.B.170331_1200.A.051295.061035N3413.0060.nh.fits,2017-03-31T12:00:00.000,A,166,820.5000579,92.65479278,-34.14115543,nan,nan,nan,nan,20.32568075,3.625515876,1.494909186,0.07673365364,0.01231627317,N2188-1.Q2.B.170331_1200.A.051295.061035N3413.0060.nh.fits,2017-03-31T12:00:00.000,A,29,455.5000463,92.65510704,-34.14122372,4.728635231,1.006160645,22.49414055,1.095614612,21.29846965,9.918916716,1.415630877,0.9938770764,0.1441606318,TRUE
N2188-1.Q2.B.170331_1807.S.001251.061035N3413.0060.nh.fits,2017-03-31T18:07:00.000,S,261,820.7553241,92.65467171,-34.14105817,17.95305609,12.16677895,21.03868128,0.09079861641,22.60181373,2.989484457,1.493522138,0.08219102231,0.013104262,N2188-1.Q2.B.170331_1807.S.001251.061035N3413.0060.nh.fits,2017-03-31T18:07:00.000,S,164,455.7553125,92.65474087,-34.14107516,11.50785196,13.32290172,21.52385932,0.08294402009,23.34183859,2.989484457,1.493522138,0.07505872375,0.01210975794,TRUE
N2188-1.Q2.B.170331_1913.S.001281.061035N3413.0060.nh.fits,2017-03-31T19:13:00.000,S,192,820.8007755,92.6545964,-34.14103801,18.62234787,10.87220751,20.99875041,0.1015730928,22.48285755,3.610150651,1.389010026,0.0919776411,0.01444726444,N2188-1.Q2.B.170331_1913.S.001281.061035N3413.0060.nh.fits,2017-03-31T19:13:00.000,S,101,455.8007639,92.65471968,-34.14111146,15.74347033,13.86884281,21.18196053,0.07968706014,23.00315679,3.610150651,1.389010026,0.07210406908,0.01167956427,TRUE
N2188-1.Q2.B.170331_2016.S.001311.061035N3413.0060.nh.fits,2017-03-31T20:16:00.000,S,151,820.8448958,92.65364998,-34.14101186,2.816502242,1.411233145,23.05940514,0.7811636871,22.21313794,4.180700752,1.343983434,0.7086001373,0.102961423,N2188-1.Q2.B.170331_2016.S.001311.061035N3413.0060.nh.fits,2017-03-31T20:16:00.000,S,61,455.8448843,92.65476216,-34.14110449,15.74674185,11.87189243,21.18173386,0.09303996643,22.79709687,4.180700752,1.343983434,0.08423256916,0.01334800371,TRUE
N2188-1.Q2.B.170402_0023.C.001407.061035N3413.0060.nh.fits,2017-04-02T00:23:00.000,C,214,822.0162037,92.65461389,-34.14105087,16.15855729,9.7884102,21.15356963,0.1127924716,22.4248905,3.231915128,1.508519518,0.102161636,0.01588633529,N2188-1.Q2.B.170402_0023.C.001407.061035N3413.0060.nh.fits,2017-04-02T00:23:00.000,C,151,457.0161921,92.65473151,-34.1410878,11.35828693,13.23696263,21.53813107,0.08347839782,23.27686546,3.231915128,1.508519518,0.07554603182,0.01216461993,TRUE
N2188-1.Q2.B.170402_0132.C.001437.061035N3413.0060.nh.fits,2017-04-02T01:32:00.000,C,23,822.064213,92.65469667,-34.14108333,18.8187401,12.1184431,20.98730547,0.09116777671,22.60959176,2.816508216,1.465359093,0.08251885096,0.01319721683,N2188-1.Q2.B.170402_0132.C.001437.061035N3413.0060.nh.fits,2017-04-02T01:32:00.000,C,118,457.0642014,92.65474365,-34.1410865,10.87076168,13.49921346,21.58599186,0.08187170487,23.43777242,2.816508216,1.465359093,0.07407839005,0.01201477843,TRUE
N2188-1.Q2.B.170402_1045.A.051806.061035N3413.0060.nh.fits,2017-04-02T10:45:00.000,A,285,822.4482176,92.65475741,-34.14111124,nan,nan,nan,nan,20.28851808,2.875308043,1.399482044,3.168339813,0.4653385685,N2188-1.Q2.B.170402_1045.A.051806.061035N3413.0060.nh.fits,2017-04-02T10:45:00.000,A,240,457.448206,92.65487609,-34.14095817,9.561046806,2.01441373,21.72604724,0.5472763783,21.27349957,8.704282564,1.378778045,0.4964223512,0.07224832548,TRUE
N2188-1.Q2.B.170402_1152.A.051837.061035N3413.0060.nh.fits,2017-04-02T11:52:00.000,A,254,822.4950579,92.65381716,-34.14107479,10.95644579,1.270219268,21.57742664,0.8678707339,20.600122,7.499064442,1.482249816,0.7872656521,0.1143015629,N2188-1.Q2.B.170402_1152.A.051837.061035N3413.0060.nh.fits,2017-04-02T11:52:00.000,A,267,457.4950463,92.65612162,-34.14124419,7.251623353,1.453339808,22.02766359,0.7585276613,21.21991462,7.499064442,1.482249816,0.6880703289,0.09995364464,TRUE
N2188-1.Q2.B.170402_1819.S.001842.061035N3413.0060.nh.fits,2017-04-02T18:19:00.000,S,310,822.7635764,92.6546611,-34.14105749,19.10597779,8.75193254,20.97077971,0.1261141151,22.1870652,3.425877396,1.58833688,0.1142604785,0.01755052702,N2188-1.Q2.B.170402_1819.S.001842.061035N3413.0060.nh.fits,2017-04-02T18:19:00.000,S,450,457.7635648,92.65478154,-34.14108112,14.10631825,8.255675712,21.30174975,0.1336801489,22.47618083,3.425877396,1.58833688,0.1211287888,0.01851587601,TRUE
N2188-1.Q2.B.170402_1923.S.001872.061035N3413.0060.nh.fits,2017-04-02T19:23:00.000,S,38,822.808206,92.65459621,-34.14107035,17.48550114,6.152502173,21.06746957,0.1792795405,21.83255136,4.144587918,1.544255739,0.1625354972,0.02424450072,N2188-1.Q2.B.170402_1923.S.001872.061035N3413.0060.nh.fits,2017-04-02T19:23:00.000,S,342,457.8081944,92.6547966,-34.14116515,17.35704612,10.64841963,21.07551366,0.1036864464,22.50723752,4.144587918,1.544255739,0.09391064919,0.01462445852,TRUE
N2188-1.Q2.B.170402_2027.S.001903.061035N3413.0060.nh.fits,2017-04-02T20:27:00.000,S,20,822.8527662,92.65449919,-34.14103561,20.66946957,8.275690989,20.88496963,0.1333527101,22.01306857,4.083882896,1.410483854,0.1208358313,0.01844605476,N2188-1.Q2.B.170402_2027.S.001903.061035N3413.0060.nh.fits,2017-04-02T20:27:00.000,S,8,457.8527546,92.65471369,-34.14111186,15.959466,10.91423145,21.1670948,0.1011765617,22.64562025,4.083882896,1.410483854,0.09162349218,0.01435948983,TRUE
N2188-1.Q2.B.170404_0017.C.001938.061035N3413.0060.nh.fits,2017-04-04T00:17:00.000,C,245,824.0121991,92.65360844,-34.14113385,6.137170364,1.050884941,22.20970085,1.048788009,21.05204883,4.382578335,1.557191622,0.9515789609,0.1367509505,N2188-1.Q2.B.170404_0017.C.001938.061035N3413.0060.nh.fits,2017-04-04T00:17:00.000,C,116,459.0121875,92.65476191,-34.14106635,15.72106254,4.991121249,21.18351439,0.2209235882,21.7534924,4.382578335,1.557191622,0.2003557818,0.0294327589,TRUE
N2188-1.Q2.B.170404_0115.C.001966.061035N3413.0060.nh.fits,2017-04-04T01:15:00.000,C,314,824.0524653,92.65360608,-34.14110356,5.826593184,1.597847281,22.2663552,0.6898707746,21.59427692,4.257073698,1.518962007,0.6258420386,0.09055288913,N2188-1.Q2.B.170404_0115.C.001966.061035N3413.0060.nh.fits,2017-04-04T01:15:00.000,C,106,459.0524537,92.65468994,-34.14108125,13.92923152,6.793139011,21.31553189,0.162391514,22.26688556,4.257073698,1.518962007,0.1472073512,0.02207700766,TRUE
N2188-1.Q2.B.170404_1106.A.052134.061035N3413.0060.nh.fits,2017-04-04T11:06:00.000,A,418,824.4628819,92.65386662,-34.14114243,12.17345229,1.241713433,21.46251755,0.8877885918,20.47997736,7.562453204,1.510443734,0.8053387949,0.1168890443,N2188-1.Q2.B.170404_1106.A.052134.061035N3413.0060.nh.fits,2017-04-04T11:06:00.000,A,276,459.4628704,92.65489,-34.14132807,14.81598361,2.251429484,21.24820193,0.4896732892,20.93074295,7.562453204,1.510443734,0.4441622565,0.0647098273,TRUE
N2188-1.Q2.B.170404_1818.S.002461.061035N3413.0060.nh.fits,2017-04-04T18:18:00.000,S,480,824.7628935,92.65397915,-34.14096869,5.879491048,0.9544210795,22.2564955,1.15506249,20.98129102,3.689110661,1.491652243,1.047755568,0.1523210558,N2188-1.Q2.B.170404_1818.S.002461.061035N3413.0060.nh.fits,2017-04-04T18:18:00.000,S,371,459.7628819,92.65467851,-34.14101727,13.3346083,6.268312439,21.36312649,0.1759983623,22.23961253,3.689110661,1.491652243,0.1595325711,0.02398905426,TRUE
N2188-1.Q2.B.170404_1928.S.002492.061035N3413.0060.nh.fits,2017-04-04T19:28:00.000,S,129,824.8113542,92.65363258,-34.141108,2.856599592,0.6123094247,23.0439833,1.800376914,21.33698007,4.080879298,1.333986895,1.633161208,0.2371324088,N2188-1.Q2.B.170404_1928.S.002492.061035N3413.0060.nh.fits,2017-04-04T19:28:00.000,S,449,459.8113426,92.65471251,-34.14107935,16.53872871,8.20684996,21.12819958,0.1344783443,22.31503887,4.080879298,1.333986895,0.1218494313,0.01864349754,TRUE
N2188-1.Q2.B.170406_1757.S.002847.061035N3413.0060.nh.fits,2017-04-06T17:57:00.000,S,386,826.748044,92.65482974,-34.14116689,nan,nan,nan,nan,19.24304378,3.043193616,1.492739344,0.04150317397,0.007469996806,N2188-1.Q2.B.170406_1757.S.002847.061035N3413.0060.nh.fits,2017-04-06T17:57:00.000,S,352,461.7480324,92.65482974,-34.14116689,-46.91145335,-1.602537708,nan,nan,19.30969652,15.05054943,1.433857894,-0.6240102777,-0.09200700734,TRUE
N2188-1.Q2.B.170408_0025.C.003054.061035N3413.0060.nh.fits,2017-04-08T00:25:00.000,C,292,828.017662,92.65368925,-34.14104743,6.444024674,0.5538300308,22.15647404,1.99040554,20.28242119,8.055862246,1.354807267,1.805608119,0.2616942501,N2188-1.Q2.B.170408_0025.C.003054.061035N3413.0060.nh.fits,2017-04-08T00:25:00.000,C,297,463.0176505,92.65492557,-34.14134621,3.165672214,0.5029669743,22.93190646,2.191684655,20.97997635,8.055862246,1.354807267,1.988202111,0.2881410477,TRUE
N2188-1.Q2.B.170408_0153.C.003089.061035N3413.0060.nh.fits,2017-04-08T01:53:00.000,C,253,828.0789352,92.65371461,-34.14103725,13.93377783,1.839674785,21.31517588,0.5991259945,20.79252968,6.961036469,1.302506507,0.543574336,0.07826189633,N2188-1.Q2.B.170408_0153.C.003089.061035N3413.0060.nh.fits,2017-04-08T01:53:00.000,C,202,463.0789236,92.65481203,-34.14115096,15.90332928,2.368174319,21.17093893,0.4654422008,20.91716516,6.961036469,1.302506507,0.4222662125,0.06093551411,TRUE
N2188-1.Q2.B.170408_0940.A.052639.061035N3413.0060.nh.fits,2017-04-08T09:40:00.000,A,121,828.4029861,92.65455639,-34.14055979,25.97968926,0.7746701433,20.63551643,1.423305586,19.13575861,3.628989505,1.50759271,1.290872004,0.1891099504,N2188-1.Q2.B.170408_0940.A.052639.061035N3413.0060.nh.fits,2017-04-08T09:40:00.000,A,254,463.4029745,92.65460179,-34.14140525,6.288564137,0.8138113577,22.18311556,1.354853415,20.79363057,3.628989505,1.50759271,1.228785996,0.1800358869,TRUE
N2188-1.Q2.B.170410_1751.S.003293.061035N3413.0060.nh.fits,2017-04-10T17:51:00.000,S,475,830.7440856,92.65350931,-34.1410587,3.735196192,0.6238598019,22.75142561,1.766631971,21.02422393,4.467339892,1.543511593,1.602924242,0.2300986074,N2188-1.Q2.B.170410_1751.S.003293.061035N3413.0060.nh.fits,2017-04-10T17:51:00.000,S,59,465.7440741,92.65466808,-34.14132972,9.521031032,3.011205527,21.73062275,0.3660761532,21.71477056,4.467339892,1.543511593,0.332092908,0.04809800097,TRUE
N2188-1.Q2.B.170410_1858.S.003323.061035N3413.0060.nh.fits,2017-04-10T18:58:00.000,S,373,830.790787,92.65397617,-34.14105639,7.94595676,1.352918058,21.92790967,0.8148240488,21.05309174,3.970782112,1.403045959,0.7391430651,0.1073337944,N2188-1.Q2.B.170410_1858.S.003323.061035N3413.0060.nh.fits,2017-04-10T18:58:00.000,S,359,465.7907755,92.65466789,-34.14097236,20.61720371,8.600794694,20.88773175,0.1283275443,22.06901753,3.970782112,1.403045959,0.1162683258,0.01784252471,TRUE
N2188-1.Q2.B.170412_1019.A.053335.061035N3413.0060.nh.fits,2017-04-12T10:19:00.000,A,447,832.4302894,92.65487257,-34.14112082,nan,nan,nan,nan,20.14233603,5.394752535,1.572101206,0.2277213695,0.03328350451,N2188-1.Q2.B.170412_1019.A.053335.061035N3413.0060.nh.fits,2017-04-12T10:19:00.000,A,346,467.4302778,92.65509055,-34.14113553,16.73524853,1.505537983,21.11531291,0.7322352841,20.33179383,7.974112645,1.504426975,0.6642143947,0.09652876667,TRUE
N2188-1.Q2.B.170412_1800.S.003903.061035N3413.0060.nh.fits,2017-04-12T18:00:00.000,S,19,832.7506829,92.65372881,-34.14103645,8.410853956,2.029194666,21.8658786,0.5431931714,21.45245431,4.895676725,1.340933454,0.4928063418,0.07110354577,N2188-1.Q2.B.170412_1800.S.003903.061035N3413.0060.nh.fits,2017-04-12T18:00:00.000,S,215,467.7506713,92.65476974,-34.14121711,6.417171769,2.044838117,22.16102963,0.5390383408,21.76377799,4.895676725,1.340933454,0.4890362674,0.07056417098,TRUE
N2188-1.Q2.B.170412_1905.S.003933.061035N3413.0060.nh.fits,2017-04-12T19:05:00.000,S,325,832.7954051,92.6537399,-34.14107392,7.661323238,0.3004492304,21.9677058,3.668960014,19.46683262,4.926674281,1.316032965,3.328349348,0.4821755164,N2188-1.Q2.B.170412_1905.S.003933.061035N3413.0060.nh.fits,2017-04-12T19:05:00.000,S,51,467.7953935,92.65484963,-34.1412008,-1.577396219,-0.1343105793,nan,nan,20.3182857,4.926674281,1.316032965,-7.445429875,-1.078496977,TRUE
N2188-1.Q2.B.170414_0928.A.053762.061035N3413.0060.nh.fits,2017-04-14T09:28:00.000,A,248,834.3950463,92.65370929,-34.14104149,2.256105463,1.259202954,23.30143811,0.8754542717,22.32124464,3.657403133,1.552693038,0.7941531561,0.1152431513,N2188-1.Q2.B.170414_0928.A.053762.061035N3413.0060.nh.fits,2017-04-14T09:28:00.000,A,282,469.3950347,92.65472458,-34.14126034,3.645080583,3.471507989,22.77806859,0.3176179543,22.96629039,3.657403133,1.552693038,0.2880592535,0.04223815434,TRUE
